Estacao;Data;Tx;Tn;Tmed;UR;Prec;Evap;Eto;Insolação;Velocidade do Vento Media
83648;13/12/1961;30,8;22,6;25,96;78,25;1,9;2,4;;7,9;1333333,0
83648;14/12/1961;30,2;22,0;25,12;81,25;0,5;2,3;;7,3;0,666667
83648;15/12/1961;29,6;21,8;25,06;83,25;6,2;2,2;;8,5;1,0
83648;16/12/1961;28,6;22,1;25,46;82,5;0,8;2,2;;2,5;2,0
83648;17/12/1961;30,0;22,4;25,8;72,75;1,5;2,0;;9,2;2333333,0
83648;18/12/1961;31,0;22,1;25,82;74,5;0,0;3,6;;12,5;2666667,0
83648;19/12/1961;29,8;22,2;25,86;74,0;0,0;3,5;;10,4;3,0
83648;20/12/1961;29,0;22,3;25,26;76,0;0,0;3,7;;8,2;3,0
83648;21/12/1961;28,8;22,1;25,38;72,0;0,2;2,8;;1,3;3333333,0
83648;22/12/1961;32,4;22,3;26,44;70,0;0,0;4,1;;12,7;4,0
83648;23/12/1961;32,1;23,0;26,72;69,75;0,0;4,6;;12,5;5,0
83648;24/12/1961;33,0;23,3;26,92;67,25;0,0;5,2;;12,2;4333333,0
83648;25/12/1961;30,4;22,6;26,08;71,75;0,0;5,0;;12,2;3,0
83648;26/12/1961;29,6;22,4;25,72;75,75;0,0;3,8;;7,3;2,0
83648;27/12/1961;29,0;21,6;25,1;78,0;7,7;2,7;;8,0;2,0
83648;28/12/1961;29,0;22,0;25,28;78,0;3,9;3,5;;6,4;2,0
83648;29/12/1961;31,0;22,6;25,92;74,75;1,5;2,3;;3,2;3,0
83648;30/12/1961;31,6;24,0;26,56;74,25;0,0;3,9;;0,9;2333333,0
83648;31/12/1961;26,4;22,0;23,54;76,5;12,8;3,1;;1,4;4,0
83648;01/01/1962;27,0;20,6;23,72;70,75;0,0;4,5;;4,8;3666667,0
83648;02/01/1962;31,0;20,4;25,44;70,0;0,0;3,4;;10,2;3,0
83648;03/01/1962;36,4;22,4;27,92;68,75;0,0;3,6;;11,2;6666667,0
83648;04/01/1962;25,6;21,0;22,64;87,25;17,5;3,6;;0,0;2333333,0
83648;05/01/1962;28,2;21,0;24,74;78,5;0,4;3,1;;4,0;1,0
83648;06/01/1962;30,4;22,6;25,94;87,0;14,7;1,0;;5,1;2,0
83648;07/01/1962;31,6;23,8;26,76;75,25;0,2;1,8;;11,3;4,0
83648;08/01/1962;32,4;21,0;26,4;72,5;0,0;3,9;;6,4;3333333,0
83648;09/01/1962;32,4;23,6;26,9;65,0;0,0;4,0;;7,6;3,0
83648;10/01/1962;28,8;23,0;24,96;74,75;0,0;4,4;;0,0;2666667,0
83648;11/01/1962;29,7;22,1;25,4;75,25;11,2;2,1;;1,9;2333333,0
83648;12/01/1962;28,4;22,0;25,28;70,0;25,0;1,9;;7,8;4,0
83648;13/01/1962;30,0;21,0;25,64;75,75;0,0;3,0;;11,5;1666667,0
83648;14/01/1962;31,4;22,7;27,38;77,75;0,0;2,8;;12,3;1,0
83648;15/01/1962;32,0;24,0;28,1;79,75;0,0;2,3;;12,2;2333333,0
83648;16/01/1962;31,4;24,6;27,48;82,75;0,0;2,4;;9,1;3,0
83648;17/01/1962;31,0;24,7;27,42;83,75;1,5;2,3;;6,8;0,666667
83648;18/01/1962;32,8;24,9;28,16;75,0;0,0;1,9;;10,7;1666667,0
83648;19/01/1962;32,6;23,3;27,68;78,5;5,6;2,8;;10,3;1666667,0
83648;20/01/1962;28,4;24,1;25,86;81,75;0,0;2,4;;1,5;4,0
83648;21/01/1962;26,8;21,8;23,94;79,75;32,4;1,9;;2,3;3666667,0
83648;22/01/1962;31,0;23,0;26,48;80,75;0,3;2,7;;5,1;1,0
83648;23/01/1962;33,8;24,0;27,38;77,0;0,0;2,1;;4,8;2666667,0
83648;24/01/1962;32,6;23,4;27,56;73,5;0,0;2,6;;11,9;3333333,0
83648;25/01/1962;32,4;24,8;27,36;72,75;0,0;4,0;;11,7;3666667,0
83648;26/01/1962;33,6;23,3;27,56;70,25;0,0;3,7;;10,7;4,0
83648;27/01/1962;32,0;22,7;26,1;81,0;9,5;3,8;;2,8;2333333,0
83648;28/01/1962;28,8;22,1;24,5;87,75;42,6;1,9;;1,3;1333333,0
83648;29/01/1962;30,6;22,3;25,36;90,75;6,1;1,0;;1,9;2,0
83648;30/01/1962;30,0;22,4;25,0;86,25;3,9;1,6;;1,5;0,0
83648;31/01/1962;28,8;22,1;24,78;84,75;6,4;1,6;;0,6;0,666667
83648;01/02/1962;27,4;22,6;25,0;89,0;5,2;1,2;;2,4;1333333,0
83648;02/02/1962;30,0;23,0;26,12;77,25;13,6;1,0;;7,8;3666667,0
83648;03/02/1962;31,0;23,0;26,48;77,25;0,2;2,4;;11,9;3666667,0
83648;04/02/1962;32,2;23,4;26,9;74,25;0,0;3,1;;11,4;3,0
83648;05/02/1962;33,0;23,9;27,5;73,0;0,0;3,5;;5,4;3666667,0
83648;06/02/1962;27,2;22,2;23,88;92,0;0,7;2,7;;0,0;2,0
83648;07/02/1962;28,4;21,8;24,96;86,75;22,5;1,0;;1,5;1666667,0
83648;08/02/1962;32,4;23,8;27,0;69,25;0,0;2,2;;6,0;3666667,0
83648;09/02/1962;31,4;22,9;26,36;71,0;0,0;3,6;;0,1;2333333,0
83648;10/02/1962;31,4;23,6;26,12;76,75;0,0;3,5;;0,4;1,0
83648;11/02/1962;33,0;24,2;27,08;74,75;0,0;3,0;;11,0;4,0
83648;12/02/1962;33,6;23,6;27,42;73,0;0,0;3,9;;10,7;3,0
83648;13/02/1962;31,8;23,9;27,44;75,25;0,0;4,1;;8,7;1,0
83648;14/02/1962;33,4;24,4;27,28;80,25;0,0;2,2;;5,9;1333333,0
83648;15/02/1962;34,2;24,6;27,62;69,5;0,0;3,5;;6,9;3,0
83648;16/02/1962;33,0;24,3;27,38;73,25;0,0;4,5;;3,7;2333333,0
83648;17/02/1962;29,8;24,0;26,88;74,25;0,0;3,7;;4,7;4333333,0
83648;18/02/1962;34,0;24,2;27,8;71,0;0,0;3,8;;10,2;4666667,0
83648;19/02/1962;32,8;24,0;26,88;76,0;0,0;4,3;;6,4;3333333,0
83648;20/02/1962;32,2;23,6;27,2;75,75;0,0;3,4;;7,0;3,0
83648;21/02/1962;31,4;23,4;26,98;74,5;0,0;3,7;;1,1;3333333,0
83648;22/02/1962;32,4;24,0;26,8;74,75;0,0;3,5;;7,9;4333333,0
83648;23/02/1962;35,4;24,4;28,12;60,75;0,0;4,6;;7,8;3666667,0
83648;24/02/1962;33,0;23,2;26,96;72,75;0,0;4,9;;1,8;1,0
83648;25/02/1962;25,8;21,7;23,4;76,75;0,5;3,2;;0,2;4333333,0
83648;26/02/1962;25,1;21,1;22,66;83,75;0,6;3,3;;0,0;3,0
83648;27/02/1962;27,4;20,7;23,78;80,5;3,7;1,9;;4,6;3666667,0
83648;28/02/1962;27,6;21,0;23,26;81,0;0,0;3,9;;1,4;5,0
83648;01/03/1962;27,2;21,2;23,48;81,75;0,2;3,0;;0,6;1666667,0
83648;02/03/1962;30,0;21,1;25,26;76,0;0,0;3,1;;12,2;1666667,0
83648;03/03/1962;32,2;23,3;26,78;72,0;0,0;3,7;;2,9;2333333,0
83648;04/03/1962;32,8;23,9;27,06;81,5;0,0;3,9;;4,9;1,0
83648;05/03/1962;27,2;22,4;23,94;87,5;4,2;1,9;;0,0;0,0
83648;06/03/1962;29,4;22,2;25,96;78,25;3,7;1,4;;5,8;1333333,0
83648;07/03/1962;29,6;23,6;25,8;85,5;0,4;2,3;;1,7;1,0
83648;08/03/1962;29,8;23,2;26,4;84,25;0,0;2,1;;10,1;2,0
83648;09/03/1962;30,0;23,2;26,36;78,75;3,5;2,3;;9,8;1,0
83648;10/03/1962;31,4;22,6;26,8;75,5;0,0;2,8;;8,9;2666667,0
83648;11/03/1962;32,2;22,6;26,08;75,5;0,0;3,3;;8,5;3666667,0
83648;12/03/1962;32,0;23,0;26,4;75,25;2,0;3,3;;8,8;3,0
83648;13/03/1962;30,2;22,8;26,04;79,0;1,3;2,7;;10,5;2,0
83648;14/03/1962;32,4;23,1;26,8;77,25;0,0;3,0;;10,1;2333333,0
83648;15/03/1962;32,0;22,7;26,98;74,0;0,0;1,2;;10,2;2,0
83648;16/03/1962;31,2;23,1;26,7;76,0;0,0;5,2;;10,4;1666667,0
83648;17/03/1962;31,4;23,2;26,84;76,5;0,2;3,1;;10,3;1,0
83648;18/03/1962;30,2;22,6;26,24;77,5;3,1;2,7;;9,6;1,0
83648;19/03/1962;31,0;22,6;26,6;75,25;2,6;3,2;;8,6;1333333,0
83648;20/03/1962;33,2;23,6;27,4;71,0;0,0;3,2;;10,7;4666667,0
83648;21/03/1962;34,8;24,6;27,8;68,0;0,0;4,3;;9,0;4666667,0
83648;22/03/1962;35,1;24,2;27,86;74,25;0,0;4,8;;5,7;2333333,0
83648;23/03/1962;34,6;24,0;27,46;78,25;0,0;3,8;;4,0;3333333,0
83648;24/03/1962;31,8;23,6;27,04;77,5;0,0;3,2;;9,8;1666667,0
83648;25/03/1962;30,4;22,1;26,18;77,25;1,1;2,9;;8,3;1666667,0
83648;26/03/1962;31,2;23,1;26,06;79,0;3,5;2,9;;10,4;2333333,0
83648;27/03/1962;30,0;23,0;25,96;78,0;0,4;3,1;;9,5;1333333,0
83648;28/03/1962;30,0;22,3;25,94;76,25;0,0;3,2;;10,2;1666667,0
83648;29/03/1962;31,0;22,8;26,88;73,75;3,2;3,0;;10,0;1333333,0
83648;30/03/1962;34,0;23,0;27,44;74,25;0,0;3,1;;10,0;3,0
83648;31/03/1962;33,6;23,4;27,36;75,25;0,0;2,6;;9,2;3,0
83648;01/05/1962;29,2;21,4;25,16;77,25;;2,4;;7,9;2666667,0
83648;02/05/1962;30,4;22,6;26,56;80,0;0,0;2,5;;9,7;0,666667
83648;03/05/1962;33,6;23,8;26,92;74,5;0,0;2,6;;4,4;2666667,0
83648;04/05/1962;25,2;21,1;22,48;69,75;14,1;3,8;;2,6;6333333,0
83648;05/05/1962;25,4;20,4;22,34;71,25;0,0;5,7;;0,4;2,0
83648;06/05/1962;30,2;20,0;24,1;72,0;0,0;2,9;;7,9;2,0
83648;07/05/1962;26,0;20,2;22,56;59,5;0,0;4,7;;9,0;5666667,0
83648;08/05/1962;24,6;19,2;21,14;68,25;0,0;6,4;;9,7;6666667,0
83648;09/05/1962;24,1;16,7;19,8;68,25;0,4;4,2;;5,5;4,0
83648;10/05/1962;24,0;17,0;20,4;64,75;5,4;3,9;;4,3;4333333,0
83648;11/05/1962;26,2;18,2;21,88;79,0;5,5;3,3;;4,5;3333333,0
83648;12/05/1962;26,2;19,6;22,12;79,0;2,3;2,3;;1,4;1,0
83648;13/05/1962;27,0;19,2;22,24;75,75;5,0;2,1;;8,1;2666667,0
83648;14/05/1962;26,2;19,6;21,98;71,25;0,0;3,9;;9,4;4,0
83648;15/05/1962;25,4;19,6;21,82;79,0;0,0;3,8;;2,2;0,0
83648;16/05/1962;27,4;18,6;22,52;82,25;0,0;1,9;;5,2;0,666667
83648;17/05/1962;31,6;19,9;24,7;74,5;0,0;1,8;;10,0;2333333,0
83648;18/05/1962;33,2;21,4;25,84;74,0;0,0;2,8;;9,9;3333333,0
83648;19/05/1962;29,0;22,0;24,76;80,0;0,0;2,7;;8,7;2333333,0
83648;20/05/1962;28,6;21,0;24,24;79,75;0,0;3,0;;9,6;1666667,0
83648;21/05/1962;28,8;19,9;23,5;79,75;0,0;2,1;;7,0;1333333,0
83648;22/05/1962;29,2;20,6;24,42;73,25;;2,1;;9,9;1333333,0
83648;23/05/1962;30,4;21,2;24,6;75,0;0,0;3,0;;10,0;3,0
83648;24/05/1962;28,2;20,8;24,08;73,75;0,0;2,8;;8,7;4,0
83648;25/05/1962;25,2;20,7;22,66;67,75;1,3;3,4;;7,8;4666667,0
83648;26/05/1962;26,4;20,4;22,8;69,5;0,0;4,7;;8,1;1,0
83648;27/05/1962;30,8;19,7;24,5;69,5;0,0;2,7;;9,9;3,0
83648;28/05/1962;31,8;22,2;25,88;68,5;0,0;4,0;;8,8;2666667,0
83648;29/05/1962;26,3;21,2;22,9;81,5;0,0;4,9;;2,8;2,0
83648;30/05/1962;20,8;17,8;19,1;72,0;5,4;3,3;;1,5;7,0
83648;31/05/1962;22,2;16,0;18,72;60,75;0,0;4,7;;7,5;5666667,0
83648;01/06/1962;24,4;16,4;19,64;65,5;0,0;5,2;;8,2;3333333,0
83648;02/06/1962;26,0;17,2;20,68;71,25;0,0;3,6;;4,9;2,0
83648;03/06/1962;27,2;19,2;22,44;65,5;0,0;3,5;;6,2;2,0
83648;04/06/1962;22,4;19,0;20,46;73,75;0,0;3,7;;1,3;5,0
83648;05/06/1962;24,4;18,9;20,9;74,0;0,6;4,0;;4,0;2,0
83648;06/06/1962;26,8;18,4;22,1;79,75;0,0;2,3;;3,9;0,666667
83648;07/06/1962;27,8;19,6;22,12;82,5;1,2;1,9;;8,3;1,0
83648;08/06/1962;26,6;19,0;22,32;82,25;0,0;2,5;;8,2;2333333,0
83648;09/06/1962;25,2;20,0;21,6;81,25;0,0;2,5;;0,9;2333333,0
83648;10/06/1962;25,2;18,0;20,86;83,25;6,5;2,0;;4,4;1,0
83648;11/06/1962;23,4;18,7;20,9;76,25;1,3;1,9;;2,1;3666667,0
83648;12/06/1962;23,6;18,2;20,62;71,0;0,0;2,9;;7,9;3,0
83648;13/06/1962;23,8;17,8;20,2;69,25;0,0;4,1;;9,5;4,0
83648;14/06/1962;22,8;17,3;19,62;64,5;0,0;4,4;;9,9;4666667,0
83648;15/06/1962;23,2;16,9;19,46;57,25;0,0;5,4;;8,2;4333333,0
83648;16/06/1962;22,8;16,4;19,08;66,75;0,0;5,9;;9,4;5666667,0
83648;17/06/1962;22,4;16,4;18,92;62,25;0,0;5,2;;9,4;5666667,0
83648;18/06/1962;24,0;17,0;19,48;65,75;0,0;5,6;;9,0;2333333,0
83648;19/06/1962;25,8;16,6;19,76;78,0;0,0;3,3;;5,3;1333333,0
83648;20/06/1962;24,0;16,9;19,64;89,25;3,0;2,2;;1,4;0,333333
83648;21/06/1962;27,8;17,4;21,64;77,75;2,1;0,9;;8,7;1333333,0
83648;22/06/1962;29,6;20,2;23,44;73,25;0,0;4,8;;8,6;3,0
83648;23/06/1962;26,8;20,3;22,58;77,5;0,0;1,4;;7,9;4,0
83648;24/06/1962;23,2;19,0;20,16;83,5;0,0;2,6;;2,0;5,0
83648;25/06/1962;23,8;19,0;20,92;80,0;0,0;2,4;;2,3;2333333,0
83648;26/06/1962;23,4;18,6;20,76;70,5;3,1;1,9;;1,4;1333333,0
83648;27/06/1962;25,6;17,7;21,04;68,75;0,3;3,3;;7,7;1666667,0
83648;28/06/1962;24,6;18,2;21,06;77,0;0,0;1,2;;3,4;1333333,0
83648;29/06/1962;25,2;17,6;20,7;81,25;2,3;2,1;;4,6;1,0
83648;30/06/1962;25,8;18,1;21,38;83,5;2,8;1,7;;7,1;2,0
83648;01/07/1962;26,8;18,2;23,24;65,25;0,0;1,9;;3,6;1,0
83648;02/07/1962;26,2;18,0;21,48;81,5;0,0;1,9;;9,5;2,0
83648;03/07/1962;23,4;18,7;20,68;86,0;10,2;2,3;;1,0;0,0
83648;04/07/1962;26,2;18,6;21,72;70,0;5,2;1,1;;9,5;1333333,0
83648;05/07/1962;27,4;17,6;21,48;71,0;0,0;3,5;;8,8;2,0
83648;06/07/1962;28,8;18,8;22,6;79,0;0,0;3,2;;9,9;2333333,0
83648;07/07/1962;22,2;19,6;20,22;74,5;0,0;2,5;;2,4;4333333,0
83648;08/07/1962;23,2;18,4;20,02;71,5;0,0;4,2;;0,7;3666667,0
83648;09/07/1962;21,2;17,4;18,92;88,0;0,5;2,9;;0,0;0,666667
83648;10/07/1962;23,6;18,0;20,54;89,25;7,5;0,6;;2,1;1666667,0
83648;11/07/1962;26,2;19,4;22,48;80,5;1,0;1,4;;8,4;2333333,0
83648;12/07/1962;24,6;18,6;21,36;79,25;0,0;2,3;;6,2;2666667,0
83648;13/07/1962;26,0;20,3;22,3;79,25;0,0;2,4;;4,6;2,0
83648;14/07/1962;24,4;20,0;21,96;80,5;0,0;2,5;;0,5;1333333,0
83648;15/07/1962;26,6;19,0;22,48;74,75;0,0;1,7;;7,5;2333333,0
83648;16/07/1962;28,6;21,0;23,34;75,75;0,0;2,8;;9,7;2666667,0
83648;17/07/1962;27,8;19,5;23,02;71,5;0,0;3,3;;10,0;4333333,0
83648;18/07/1962;28,2;19,8;22,96;76,25;0,0;3,6;;10,2;3,0
83648;19/07/1962;28,8;19,3;23,22;73,0;0,0;2,7;;8,7;2,0
83648;20/07/1962;24,0;17,0;18,88;86,25;5,1;3,2;;0,7;8666667,0
83648;21/07/1962;20,0;15,6;17,24;87,5;10,2;1,7;;0,2;4666667,0
83648;22/07/1962;22,2;15,8;18,28;80,5;11,8;2,2;;8,2;4666667,0
83648;23/07/1962;24,2;15,4;20,16;75,0;0,0;2,9;;9,5;1666667,0
83648;24/07/1962;23,0;18,0;20,14;73,25;1,2;3,9;;2,5;3333333,0
83648;25/07/1962;25,4;17,1;20,9;78,5;0,0;3,1;;9,7;1,0
83648;26/07/1962;29,2;17,7;22,7;72,75;0,0;2,5;;10,0;3666667,0
83648;27/07/1962;20,2;17,4;18,48;68,0;11,8;3,0;;3,2;7333333,0
83648;28/07/1962;22,4;17,0;18,98;73,75;0,0;5,0;;7,4;6666667,0
83648;29/07/1962;22,6;16,6;18,74;61,25;0,5;5,0;;7,6;3666667,0
83648;30/07/1962;23,4;14,3;18,86;73,25;0,4;2,5;;8,9;1,0
83648;31/07/1962;25,1;16,7;20,36;74,75;0,0;3,3;;9,5;3333333,0
83648;01/08/1962;25,4;18,7;21,5;75,75;0,0;2,8;;10,0;1333333,0
83648;02/08/1962;26,6;18,1;21,52;79,5;0,0;2,6;;9,5;1666667,0
83648;03/08/1962;26,0;17,6;21,16;80,5;0,0;2,3;;5,5;1666667,0
83648;04/08/1962;26,0;18,9;21,74;79,25;0,0;2,0;;5,7;1666667,0
83648;05/08/1962;26,2;19,4;21,84;78,75;0,0;2,3;;7,0;2,0
83648;06/08/1962;26,0;18,2;21,7;76,25;0,0;2,2;;8,7;1,0
83648;07/08/1962;25,1;18,7;21,02;75,75;0,0;2,0;;6,9;1666667,0
83648;08/08/1962;26,4;18,0;21,94;74,25;0,0;2,7;;10,1;2,0
83648;09/08/1962;24,4;19,1;21,24;79,75;0,0;2,6;;3,1;1333333,0
83648;10/08/1962;27,2;19,0;22,68;72,5;0,0;2,3;;6,2;2333333,0
83648;11/08/1962;29,0;18,7;22,82;70,0;0,0;3,2;;10,1;4333333,0
83648;12/08/1962;27,2;18,7;22,86;78,5;0,0;3,8;;9,8;1,0
83648;13/08/1962;22,4;19,7;20,52;75,5;0,0;3,1;;0,0;4666667,0
83648;14/08/1962;23,8;18,6;20,5;68,0;0,5;3,7;;5,2;5333333,0
83648;15/08/1962;25,1;18,3;21,16;71,25;0,0;4,6;;7,4;1333333,0
83648;16/08/1962;25,8;18,6;21,8;71,75;2,1;2,8;;9,9;5,0
83648;17/08/1962;28,4;19,8;23,1;67,0;0,0;4,6;;7,8;3,0
83648;18/08/1962;26,8;19,0;22,58;79,25;0,0;3,0;;9,4;2,0
83648;19/08/1962;31,2;20,1;24,22;69,25;0,0;2,6;;10,3;3,0
83648;20/08/1962;25,2;20,3;22,16;70,5;0,0;4,1;;6,5;5,0
83648;21/08/1962;24,2;19,4;21,32;85,5;5,3;3,9;;4,3;1666667,0
83648;22/08/1962;28,6;19,7;22,88;73,25;0,1;1,6;;9,2;4333333,0
83648;23/08/1962;31,4;20,9;24,78;68,75;0,0;3,7;;9,0;4333333,0
83648;24/08/1962;24,0;18,2;19,68;74,5;1,0;4,1;;1,2;5666667,0
83648;25/08/1962;22,0;17,7;19,46;63,75;0,0;3,9;;6,1;5666667,0
83648;26/08/1962;24,6;17,0;21,0;67,25;0,0;4,4;;9,0;1,0
83648;27/08/1962;31,2;18,8;23,24;71,75;0,0;3,4;;10,6;2666667,0
83648;28/08/1962;31,0;18,0;23,12;77,5;0,0;3,7;;10,3;1666667,0
83648;29/08/1962;29,2;18,8;23,08;72,75;0,0;3,1;;8,8;4666667,0
83648;30/08/1962;32,6;20,1;25,02;57,5;0,0;4,1;;10,5;4666667,0
83648;31/08/1962;27,4;19,6;22,78;76,75;0,0;5,3;;5,3;5333333,0
83648;01/09/1962;23,2;19,4;21,12;78,25;3,7;3,5;;0,7;2,0
83648;02/09/1962;26,0;20,0;22,04;78,25;0,0;2,2;;2,2;1333333,0
83648;03/09/1962;24,0;20,2;22,04;88,25;0,1;2,1;;1,0;1666667,0
83648;04/09/1962;26,8;21,3;23,22;82,25;6,5;1,1;;5,4;4333333,0
83648;05/09/1962;28,0;20,4;23,86;73,25;0,0;2,1;;10,2;4666667,0
83648;06/09/1962;26,8;20,6;22,78;82,25;6,4;3,1;;3,2;5,0
83648;07/09/1962;26,6;21,0;23,32;79,5;0,0;2,6;;6,3;4666667,0
83648;08/09/1962;31,2;21,0;24,9;66,25;0,3;2,8;;9,9;5333333,0
83648;09/09/1962;26,2;21,4;23,44;74,5;0,0;4,5;;1,3;1666667,0
83648;10/09/1962;26,4;21,2;23,54;81,75;0,0;2,4;;3,6;1,0
83648;11/09/1962;29,4;21,2;24,44;72,0;;1,7;;10,5;4,0
83648;12/09/1962;24,8;19,7;21,5;85,5;0,0;3,7;;0,4;6,0
83648;13/09/1962;20,4;17,8;18,8;87,75;0,0;3,1;;0,0;3333333,0
83648;14/09/1962;18,8;16,7;17,38;94,25;0,9;1,4;;0,0;3,0
83648;15/09/1962;21,8;16,6;18,96;70,0;4,5;1,1;;0,0;2666667,0
83648;16/09/1962;24,4;16,0;19,78;72,75;0,4;3,3;;8,1;3,0
83648;17/09/1962;24,6;17,6;20,8;69,25;1,7;3,1;;6,6;4,0
83648;18/09/1962;26,6;18,9;22,02;69,5;0,0;3,6;;9,0;5333333,0
83648;19/09/1962;28,4;19,2;23,16;69,0;0,0;4,5;;9,9;4666667,0
83648;20/09/1962;29,6;19,4;23,78;67,0;0,0;4,0;;10,1;5666667,0
83648;21/09/1962;31,4;21,0;24,92;66,75;0,0;4,6;;9,9;7,0
83648;22/09/1962;26,4;20,5;22,6;83,5;0,0;4,6;;1,2;3,0
83648;23/09/1962;21,4;17,6;19,04;89,75;2,0;2,6;;0,0;2333333,0
83648;24/09/1962;21,0;16,4;18,4;80,75;8,4;1,5;;0,0;2,0
83648;25/09/1962;23,2;18,0;20,52;78,25;4,2;2,8;;1,4;0,666667
83648;26/09/1962;25,1;19,0;22,62;79,0;0,0;2,0;;6,5;0,666667
83648;27/09/1962;27,4;19,8;23,78;76,75;0,0;2,4;;8,9;2333333,0
83648;28/09/1962;31,4;21,1;25,2;76,25;0,0;2,4;;10,1;4666667,0
83648;29/09/1962;30,0;22,0;25,2;79,5;0,0;3,5;;6,0;3,0
83648;30/09/1962;29,8;21,7;25,08;70,75;0,0;2,8;;6,7;3333333,0
83648;01/10/1962;30,2;21,4;25,04;68,5;0,0;3,8;;10,1;4666667,0
83648;02/10/1962;29,6;23,0;25,54;73,0;0,0;4,7;;1,3;5333333,0
83648;03/10/1962;32,2;23,1;26,3;66,75;0,3;3,5;;1,8;1666667,0
83648;04/10/1962;31,8;21,8;27,0;69,75;0,0;3,6;;8,8;2333333,0
83648;05/10/1962;30,4;23,0;25,56;69,5;0,0;3,5;;5,8;4333333,0
83648;06/10/1962;25,3;20,3;22,06;65,75;0,0;4,8;;10,3;8,0
83648;07/10/1962;26,8;19,6;22,22;61,0;0,0;4,6;;9,2;2,0
83648;08/10/1962;30,8;19,7;24,18;59,5;0,0;4,7;;10,7;5333333,0
83648;09/10/1962;30,4;21,0;24,98;72,75;0,0;5,2;;9,2;3,0
83648;10/10/1962;24,4;21,7;22,9;83,75;0,0;3,2;;0,0;1333333,0
83648;11/10/1962;29,8;21,4;24,96;74,5;0,0;1,2;;3,2;3,0
83648;12/10/1962;24,6;20,4;22,32;82,0;4,9;2,4;;0,0;2,0
83648;13/10/1962;22,8;19,0;19,88;91,75;19,5;1,3;;0,0;3,0
83648;14/10/1962;23,4;18,4;20,54;86,75;5,6;0,8;;0,0;2333333,0
83648;15/10/1962;23,4;18,6;20,62;89,0;0,5;1,3;;0,0;0,0
83648;16/10/1962;25,8;19,8;22,8;82,75;4,7;1,3;;1,8;1333333,0
83648;17/10/1962;25,6;21,0;23,14;86,25;15,8;1,3;;3,1;3,0
83648;18/10/1962;28,6;21,2;24,86;71,0;2,1;1,6;;11,0;5,0
83648;19/10/1962;31,8;21,7;25,7;75,75;0,0;3,6;;9,9;1,0
83648;20/10/1962;27,2;19,3;22,26;77,0;0,0;2,7;;3,9;6,0
83648;21/10/1962;19,8;16,6;17,34;86,25;1,2;3,4;;0,0;4,0
83648;22/10/1962;21,8;16,0;18,82;82,75;2,4;2,8;;0,0;3,0
83648;23/10/1962;21,6;17,3;19,18;89,75;1,7;1,9;;0,0;0,666667
83648;24/10/1962;25,6;18,2;21,64;68,5;2,5;1,2;;2,7;1333333,0
83648;25/10/1962;25,4;18,4;21,24;75,5;0,0;3,7;;1,8;0,666667
83648;26/10/1962;26,2;18,1;21,84;72,5;0,2;2,4;;7,0;1333333,0
83648;27/10/1962;27,0;18,8;23,06;71,75;0,0;3,2;;5,7;2,0
83648;28/10/1962;26,0;20,6;23,56;81,75;0,3;2,8;;3,2;3333333,0
83648;29/10/1962;29,2;20,8;23,9;81,5;2,4;2,0;;4,7;4333333,0
83648;30/10/1962;28,6;20,2;24,36;80,25;7,9;2,4;;4,7;3,0
83648;31/10/1962;26,4;22,9;24,6;84,75;0,0;2,1;;0,9;3,0
83648;01/11/1962;30,0;22,6;25,5;73,5;0,7;2,0;;2,8;3666667,0
83648;02/11/1962;31,4;23,3;26,22;66,5;0,0;3,4;;6,5;3666667,0
83648;03/11/1962;33,2;22,1;26,46;70,5;0,0;3,3;;8,2;2666667,0
83648;04/11/1962;32,8;22,6;26,8;71,0;0,0;3,8;;7,2;4666667,0
83648;05/11/1962;31,6;23,0;26,48;70,25;0,0;4,0;;9,9;5,0
83648;06/11/1962;33,2;23,0;26,82;71,5;0,0;4,5;;5,7;5333333,0
83648;07/11/1962;29,0;22,4;24,68;84,5;0,0;3,5;;1,6;1333333,0
83648;08/11/1962;25,4;21,2;22,28;90,0;2,5;2,0;;0,0;1666667,0
83648;09/11/1962;21,6;19,7;20,3;94,25;7,9;0,6;;0,0;3,0
83648;10/11/1962;20,2;18,2;18,92;91,0;13,1;0,7;;0,0;5333333,0
83648;11/11/1962;23,4;18,1;20,72;79,5;37,4;1,6;;0,8;7,0
83648;12/11/1962;24,8;19,7;21,86;69,75;1,0;4,8;;8,0;6,0
83648;13/11/1962;25,8;19,0;21,68;70,75;0,0;5,4;;12,3;8,0
83648;14/11/1962;26,8;19,3;22,56;64,0;;5,7;;11,3;5666667,0
83648;15/11/1962;27,0;19,6;23,42;70,25;0,0;5,3;;11,5;1333333,0
83648;16/11/1962;30,4;21,1;25,76;73,0;0,0;3,2;;10,4;2333333,0
83648;17/11/1962;30,2;22,0;25,62;76,25;0,0;3,0;;10,3;2333333,0
83648;18/11/1962;30,0;22,6;25,8;78,0;0,0;3,7;;8,2;3333333,0
83648;19/11/1962;28,5;23,1;25,36;79,5;0,0;2,7;;10,0;2333333,0
83648;20/11/1962;29,8;22,1;25,8;71,25;1,0;3,0;;11,0;3666667,0
83648;21/11/1962;33,4;23,4;27,14;66,0;0,0;4,5;;11,5;5333333,0
83648;22/11/1962;25,6;22,0;22,96;85,5;0,0;4,3;;0,0;3666667,0
83648;23/11/1962;22,2;20,4;21,14;89,5;7,2;1,9;;0,0;3,0
